P2
17.541666666666668
15.799999999999999
11.42
11.614166666666668
17.665000000000003
21.016666666666666
22.589166666666667
18.605833333333333
14.022499999999999
13.15
12.806666666666667
16.55
11.805833333333334
12.878333333333332
18.650833333333335
21.940833333333334
27.655
31.28916666666667
25.110833333333332
17.025833333333335
17.98
16.540833333333335
12.461666666666666
7.349166666666666
7.05
8.708333333333334
8.3425
6.8525
7.245833333333334
8.269166666666667
19.950833333333332
10.031666666666666
7.581666666666667
9.848333333333334
9.615833333333333
8.021666666666667
8.111666666666666
7.724444444444444
12.079166666666666
16.863333333333333
26.8225
18.9725
12.295833333333334
8.348333333333334
8.146363636363636
10.999166666666667
5.519166666666667
3.7775
6.745833333333334
7.194166666666667
11.918333333333335
9.061666666666666
9.141666666666667
14.205833333333333
9.743333333333334
9.275833333333333
14.025
15.015
16.5025
18.785833333333333
10.4725
9.5025
11.348333333333334
18.752000000000002
15.015
12.018333333333333
8.839166666666666
9.083333333333334
8.7225
6.507272727272727
5.229166666666667
5.1033333333333335
9.735833333333334
12.264166666666668
13.678333333333333
8.514166666666666
7.021666666666667
10.255
10.8525
19.874166666666667
26.0575
17.755
17.813333333333336
15.575833333333334
12.579230769230769
11.108333333333334
10.805833333333334
10.535
14.681666666666667
18.949166666666667
19.591666666666665
15.510833333333332
10.75
6.160833333333334
4.115833333333334
5.723333333333333
6.360833333333333
7.989166666666667
9.109166666666667
13.464166666666666
14.723333333333334
9.508333333333333
7.579166666666667
5.1674999999999995
8.544545454545455
11.598333333333334
8.98
16.24416666666667
8.485
7.273333333333333
6.429166666666667
9.5175
9.425833333333333
9.205833333333333
11.8925
11.335
9.870833333333334
6.055833333333333
6.088181818181818
5.0424999999999995
4.836666666666667
6.172499999999999
4.655833333333333
5.694166666666667
4.4991666666666665
6.421666666666667
6.645
5.334166666666667
9.518333333333333
7.111666666666667
5.82
6.197500000000001
4.6674999999999995
3.8725
6.504166666666666
8.143333333333333
12.289166666666667
10.86
6.978333333333333
5.4433333333333325
3.8833333333333333
3.17
2.9758333333333336
2.330833333333333
2.415833333333333
2.7616666666666667
4.536666666666666
6.843333333333334
7.863333333333333
6.456666666666667
5.44
6.2941666666666665
5.2
4.0975
4.541666666666667
4.3625
3.34
4.761666666666667
4.214166666666666
10.408333333333333
18.5925
11.699166666666665
11.165833333333333
7.030833333333334
8.539166666666667
4.951666666666667
3.5399999999999996
3.516666666666667
7.336666666666667
4.346666666666667
3.1891666666666665
3.6008333333333336
4.026666666666666
4.785833333333334
6.315
10.853333333333333
10.104166666666666
10.4525
14.289166666666667
6.973636363636363
5.319166666666667
4.986666666666667
4.696666666666666
19.225
21.22
16.599090909090908
14.080833333333333
16.48
6.6691666666666665
3.8658333333333332
